n_tasks,b,alpha,m,weight,prior_risk,prior_risk_mc_se
93,64,0.09,9,0.09185466447093843,0.6531887251266734,0.0003818796802294513
93,64,0.09,10,0.10043543289741591,0.6427867705434619,0.00038406915810842285
93,64,0.09,11,0.10906209900035728,0.6345431214566242,0.00038572551112842074
93,64,0.09,12,0.11774550854779321,0.6279760455882304,0.00038723800634080715
93,64,0.09,13,0.12648851626111002,0.6227126954393108,0.0003879431612597049
93,64,0.09,14,0.13533849626159924,0.6186902686244536,0.0003884773802556062
93,64,0.09,15,0.14427852033186392,0.6155883534159529,0.00038922664069812216
93,64,0.09,16,0.15335761572164472,0.6134304628865789,0.00038952450281682044
93,64,0.09,17,0.1625650642642573,0.6120096537007333,0.00038968344374780504
93,64,0.09,18,0.1718958996088722,0.6111854208315456,0.0003896685041077055
93,64,0.09,19,0.18137857713191063,0.6109594177074885,0.00038933659992540113
93,64,0.09,20,0.19102484572488618,0.6112795063196358,0.00038904194567892944
93,64,0.09,21,0.20085154896915863,0.6121190063821978,0.0003882185622786606
93,64,0.09,22,0.2108631510374368,0.6134200757452707,0.00038756906961387493
93,64,0.09,23,0.2210710972109356,0.6151543574565165,0.00038688436850727904
93,64,0.09,24,0.2314519087339975,0.6172050899573267,0.0003861140263729122
93,64,0.09,25,0.2420603088980286,0.6196743907789534,0.0003852039134953571
93,64,0.09,26,0.25287907606295956,0.6224715718472851,0.0003840893812297545
93,64,0.09,27,0.2639388415147112,0.6256328095163525,0.0003828253390472726
93,64,0.09,28,0.2752458881050575,0.6291334585258458,0.0003814592271833891
93,64,0.09,29,0.28679289759861637,0.6329222567693603,0.0003798748127787186
93,64,0.09,30,0.298628563560747,0.6370742689295937,0.00037821265897439144
93,64,0.09,31,0.31072957961060405,0.6415062288735051,0.00037623287379625155
93,64,0.09,32,0.3231152082043973,0.6462304164087946,0.0003740428375498539
93,64,0.09,33,0.33580261936865324,0.6512535648361761,0.00037170903945161533
93,64,0.09,34,0.34881540123293125,0.6565936964384589,0.00036906244800045723
93,64,0.09,35,0.3621735469678438,0.6622602001697716,0.0003661513809726397
93,64,0.09,36,0.37586698761124093,0.6682079779755395,0.00036312091772619363
93,64,0.09,37,0.3899154645543893,0.6744483711211059,0.0003597295596708624
93,64,0.09,38,0.4043493283606766,0.6810093951337711,0.00035589057874441007
93,64,0.09,39,0.4191760331581744,0.6878786185159785,0.00035185370960954014
93,64,0.09,40,0.4344212735332657,0.6950740376532252,0.0003474404308235005
93,64,0.09,41,0.4500927923965685,0.7025838710580582,0.00034271353694701774
93,64,0.09,42,0.46621700314951636,0.7104259095611679,0.00033748179904989796
93,64,0.09,43,0.48284262058147714,0.7186494817956871,0.00033185668932353234
93,64,0.09,44,0.49996520301711384,0.7272221134794383,0.0003257117175473876
93,64,0.09,45,0.5176002541416628,0.7361425836681427,0.00031900613849369886
93,64,0.09,46,0.5357964211648162,0.745455890316266,0.0003118125410384084
93,64,0.09,47,0.5545663482391068,0.7551541763255921,0.0003039282389133683
93,64,0.09,48,0.5739362060351108,0.765248274713481,0.0002955110544465002
93,64,0.09,49,0.593962194102945,0.7757873555630304,0.00028621511307849094
93,64,0.09,50,0.6146414192339958,0.7867410166195148,0.000276085043751348
93,64,0.09,51,0.6360508908666037,0.7981815101071106,0.00026539524680676445
93,64,0.09,52,0.6582363680824346,0.8101370684091503,0.00025359030193692136
93,64,0.09,53,0.6811869347091088,0.8225653551204333,0.00024016038363482633
93,64,0.09,54,0.7049254668842018,0.8354672200109059,0.00022664255509282906
93,64,0.09,55,0.7297389447626348,0.8491507720874297,0.0002124101681776543
93,64,0.09,56,0.7554646697927702,0.8633881940488803,0.00019410264387497242
93,64,0.09,57,0.7817188168438294,0.8777193732983349,0.0001761075937853006
93,64,0.09,58,0.8096313441463351,0.8933863107821629,0.00016035045761503966
93,64,0.09,59,0.839546089510918,0.9106940631982843,0.0001359770044933844
93,64,0.09,60,0.8683975349724826,0.9262907039706484,0.00010955273748191634
93,64,0.09,61,0.8991243956992934,0.9433436282746684,9.093046388499013e-05
93,64,0.09,62,0.9363060067454434,0.9665094263178771,6.236114674458326e-05
93,64,0.09,63,0.9843762909364752,1.0000013114275306,1.1584520271777535e-05
93,64,0.1,1,0.015625,1.0,0.0
93,64,0.1,2,0.028036191275780286,0.8971581208249692,0.00024650441809710136
93,64,0.1,3,0.03881720082295857,0.8281002842231163,0.0003056980024430806
93,64,0.1,4,0.04875321040236382,0.7800513664378211,0.00033426891562970794
93,64,0.1,5,0.05824505016365409,0.7455366420947726,0.00035054456693080075
93,64,0.1,6,0.0674644341355048,0.719620630778718,0.00036122383677064033
93,64,0.1,7,0.07652301747183789,0.699639016885375,0.00036778314573913105
93,64,0.1,8,0.08547426728415757,0.6837941382732605,0.0003728687347405791
93,64,0.1,9,0.09439856274190431,0.6712786683868751,0.00037613951917747293
93,64,0.1,10,0.10332799869693421,0.6612991916603792,0.0003783097222627528
93,64,0.1,11,0.11230722716691338,0.6534238671529506,0.00037984005876438436
93,64,0.1,12,0.12134407417618873,0.64716839560634,0.00038128797436339624
93,64,0.1,13,0.13044137212566972,0.642172908926374,0.00038186867945688404
93,64,0.1,14,0.13963898554504495,0.6383496482059197,0.00038224507260865723
93,64,0.1,15,0.14893515518825975,0.6354566621365749,0.00038285892511274804
93,64,0.1,16,0.15836677367415988,0.6334670946966395,0.0003829902765104728
93,64,0.1,17,0.16791925314223038,0.6321666000648674,0.0003830360392295754
93,64,0.1,18,0.17760391159401562,0.6314805745565001,0.0003828006327211778
93,64,0.1,19,0.18743520514202014,0.6313606910046994,0.0003822360471553069
93,64,0.1,20,0.19743104617540083,0.6317793477612828,0.0003816248799557537
93,64,0.1,21,0.20759778110798704,0.632678951948151,0.0003806172742779779
93,64,0.1,22,0.21794618683640263,0.6340252707968076,0.00037967506420417957
93,64,0.1,23,0.22848766788985614,0.6357917715195998,0.0003786687678068263
93,64,0.1,24,0.23920278916179202,0.6378741044314455,0.00037762371020233363
93,64,0.1,25,0.25014789810192656,0.6403786191409321,0.0003764153261483866
93,64,0.1,26,0.26128900758659934,0.6431729417516292,0.0003750466118210866
93,64,0.1,27,0.2726753283954335,0.6463415191595462,0.00037349512602583696
93,64,0.1,28,0.28429587198919504,0.6498191359753028,0.00037176276911828906
93,64,0.1,29,0.2961585130550173,0.6535912012248658,0.00036983506763700786
93,64,0.1,30,0.30829699156665347,0.6577002486755273,0.0003678507361203138
93,64,0.1,31,0.3206880621600212,0.6620656767174632,0.0003655047298137025
93,64,0.1,32,0.3333614778668987,0.6667229557337974,0.00036306339693174675
93,64,0.1,33,0.34632523879846483,0.6716610691849014,0.0003603565312022199
93,64,0.1,34,0.3595935595966396,0.676881994534851,0.0003573342116641353
93,64,0.1,35,0.37320380873327946,0.6824298216837111,0.00035402708126056835
93,64,0.1,36,0.3871345184489313,0.6882391439092114,0.00035064670876213723
93,64,0.1,37,0.401412468553721,0.6943350807415716,0.00034687702993734795
93,64,0.1,38,0.41604996636282543,0.7007157328216008,0.0003427145643694597
93,64,0.1,39,0.43105962562319644,0.707379898458579,0.00033829310571637774
93,64,0.1,40,0.44647394705548543,0.7143583152887769,0.0003335264015345125
93,64,0.1,41,0.46229685393261305,0.7216341134557864,0.00032841851430981075
93,64,0.1,42,0.4785475501337499,0.7292153144895236,0.0003228679071223565
93,64,0.1,43,0.49526092549188716,0.7371325402669948,0.00031689700136282084
93,64,0.1,44,0.5124494840834994,0.7453810677578174,0.0003105161448921199
93,64,0.1,45,0.5301131798127443,0.7539387446225699,0.0003035716398986334
93,64,0.1,46,0.5483018904942112,0.762854804165859,0.0002961097365598988
93,64,0.1,47,0.5670281811709185,0.7721234807433784,0.0002880780892665998
93,64,0.1,48,0.586311805724887,0.7817490742998493,0.0002794930875300718
93,64,0.1,49,0.6062020989737561,0.7917741700881713,0.0002700662433901877
93,64,0.1,50,0.6266905293398739,0.8021638775550387,0.0002599142414683925
93,64,0.1,51,0.6478577538091859,0.8129979655644686,0.00024933165246502677
93,64,0.1,52,0.6697465213425904,0.8243034108831881,0.00023755697681775137
93,64,0.1,53,0.6923123028770795,0.8359997619647753,0.00022434063061530757
93,64,0.1,54,0.715597816164732,0.848115930269312,0.00021138946676378166
93,64,0.1,55,0.7398993810526353,0.8609738252248849,0.00019748677562184347
93,64,0.1,56,0.7649544817234614,0.8742336933982415,0.00017972956945799625
93,64,0.1,57,0.7904766108270522,0.8875526858409006,0.00016307907921931937
93,64,0.1,58,0.8176569639251818,0.902242167089856,0.00014804534009636863
93,64,0.1,59,0.8465380651786842,0.9182785791768778,0.00012434177680395128
93,64,0.1,60,0.8741799084841203,0.9324585690497283,0.00010068034563109944
93,64,0.1,61,0.9038988426225903,0.9483528840630456,8.309763870783686e-05
93,64,0.1,62,0.93940780875565,0.9697112864574453,5.623745675010778e-05
93,64,0.1,63,0.984375974443198,1.0000009899105506,1.0964519641564938e-05
93,64,0.11,1,0.015625000000000007,1.0000000000000004,0.0
93,64,0.11,2,0.028237613564644274,0.9036036340686168,0.00023920332466020454
93,64,0.11,3,0.039283566305968055,0.8380494145273184,0.00029807701175371123
93,64,0.11,4,0.049509232207004025,0.7921477153120644,0.00032707087120799013
93,64,0.11,5,0.059307900165060864,0.7591411221127791,0.0003436759073230928
93,64,0.11,6,0.0688383071037716,0.7342752757735638,0.0003545492725365114
93,64,0.11,7,0.07821304295409234,0.7150906784374157,0.0003615803219163738
93,64,0.11,8,0.08748317967755517,0.6998654374204414,0.0003668205625299489
93,64,0.11,9,0.09672246733049439,0.6878042121279601,0.0003701978536919677
93,64,0.11,10,0.10597485220703944,0.6782390541250525,0.00037233435031106134
93,64,0.11,11,0.11527430055685696,0.6706868396035315,0.0003739134208256481
93,64,0.11,12,0.12463518971927187,0.6647210118361165,0.0003751924186490839
93,64,0.11,13,0.13405613261923227,0.659968652894682,0.00037577211657003533
93,64,0.11,14,0.1435736245690861,0.6563365694586792,0.00037589734213433083
93,64,0.11,15,0.15318684508308109,0.6535972056878125,0.0003764113825353314
93,64,0.11,16,0.1629350241830561,0.6517400967322244,0.0003763990921771125
93,64,0.11,17,0.17280423553691507,0.6505571220213273,0.0003762610859255117
93,64,0.11,18,0.1828027339333579,0.6499652762074948,0.0003758854931105515
93,64,0.11,19,0.19295423562849207,0.649951109485447,0.00037512218600149137
93,64,0.11,20,0.20326624873786275,0.6504519959611609,0.00037431611277365996
93,64,0.11,21,0.21374330711785766,0.651408174073471,0.00037308046011448425
93,64,0.11,22,0.22440330010154083,0.6528096002953915,0.00037203506654273584
93,64,0.11,23,0.235249454890751,0.6546071788264375,0.00037088207968024987
93,64,0.11,24,0.24626668421407436,0.6567111579041982,0.0003695502495674405
93,64,0.11,25,0.2575003668473819,0.6592009391292977,0.0003680465195722036
93,64,0.11,26,0.268936489887035,0.6619975135680861,0.0003664774195711779
93,64,0.11,27,0.28060474021068466,0.6651371619808821,0.00036467454620395506
93,64,0.11,28,0.29250775493730014,0.6685891541424003,0.00036262311538075374
93,64,0.11,29,0.30464729923836953,0.6723250741812293,0.0003603981081475348
93,64,0.11,30,0.31705005427463273,0.6763734491192165,0.0003580704338536337
93,64,0.11,31,0.3297022255995312,0.6806755625280644,0.00035537922488807557
93,64,0.11,32,0.3426291325290911,0.6852582650581822,0.00035261224262914467
93,64,0.11,33,0.35583006455530625,0.6900946706527151,0.000349630508246968
93,64,0.11,34,0.36933111115757794,0.6952115033554409,0.0003463049904769689
93,64,0.11,35,0.3831508090031992,0.7006186221772785,0.0003427327241956055
93,64,0.11,36,0.3972806024810745,0.7062766266330214,0.0003390087116757646
93,64,0.11,37,0.41174683945844825,0.7122107493335321,0.0003349539176321249
93,64,0.11,38,0.42655352622077,0.718405938898139,0.0003304802212761444
93,64,0.11,39,0.4417179131943001,0.7248704216521847,0.0003257641234288467
93,64,0.11,40,0.4572606031443696,0.7316169650309914,0.0003207255684879781
93,64,0.11,41,0.47319419470355895,0.7386445966104335,0.0003153419426491882
93,64,0.11,42,0.4895307036729586,0.7459515484540322,0.00030957333547312085
93,64,0.11,43,0.506313204447148,0.7535824438283132,0.00030341346279948823
93,64,0.11,44,0.5235282784892282,0.7614956778025138,0.0002967925760664979
93,64,0.11,45,0.5412009972394988,0.7697080849628427,0.00028961778769503245
93,64,0.11,46,0.5593677540053411,0.7782507881813442,0.00028199302004903315
93,64,0.11,47,0.5780323053756454,0.7871078200859853,0.0002738698268669269
93,64,0.11,48,0.5972205568566822,0.7962940758089095,0.00026525596011111495
93,64,0.11,49,0.6169692655007191,0.8058374080009392,0.00025579658251202774
93,64,0.11,50,0.6372694839794297,0.81570493949367,0.0002457256302612247
93,64,0.11,51,0.6582043446180246,0.8259819226579133,0.0002352888760469097
93,64,0.11,52,0.6798021129966378,0.8366795236881696,0.00022363212795484792
93,64,0.11,53,0.7020030378640825,0.8477017815717222,0.00021070198104438935
93,64,0.11,54,0.7248835165124171,0.8591212047554573,0.00019832278943610643
93,64,0.11,55,0.7487355216419912,0.8712558797288624,0.00018469282491958956
93,64,0.11,56,0.7731848040463376,0.8836397760529573,0.000167443654825183
93,64,0.11,57,0.7980523387437523,0.8960587663087743,0.00015197843497483424
93,64,0.11,58,0.8245697660037307,0.9098700866248062,0.00013753130618889922
93,64,0.11,59,0.8525059354491713,0.9247522011652027,0.00011458422725809384
93,64,0.11,60,0.8791391196601238,0.9377483943041321,9.331694007530949e-05
93,64,0.11,61,0.9079704731856895,0.9526247587521988,7.645245475218544e-05
93,64,0.11,62,0.9420026592911986,0.9723898418489793,5.115389553667168e-05
93,64,0.11,63,0.984376192133873,1.0000012110566328,1.043211360702803e-05
93,64,0.12,1,0.015625,1.0,1.4942573239692731e-18
93,64,0.12,2,0.0284209345093301,0.9094699042985632,0.0002323864950622136
93,64,0.12,3,0.039708587761218446,0.8471165389059935,0.000290680562481715
93,64,0.12,4,0.05020168701383136,0.8032269922213018,0.0003203796049648762
93,64,0.12,5,0.06027987105381166,0.7715823494887891,0.000337306149476557
93,64,0.12,6,0.07009715967988296,0.7477030365854183,0.00034817982572419724
93,64,0.12,7,0.07975972418030015,0.7292317639341729,0.00035529752021222846
93,64,0.12,8,0.0893215686520175,0.71457254921614,0.00036075078620099495
93,64,0.12,9,0.09885274128077028,0.7029528268854776,0.0003642189527573196
93,64,0.12,10,0.1083988675704145,0.6937527524506528,0.00036651504245706134
93,64,0.12,11,0.11798682527787914,0.6864688016167514,0.00036807288195989666
93,64,0.12,12,0.12764697376848214,0.6807838600985713,0.0003692372912589927
93,64,0.12,13,0.13735851483969594,0.6762265345954259,0.0003696930010887671
93,64,0.12,14,0.1471736012715556,0.6727936058128255,0.00036991857845021845
93,64,0.12,15,0.1570767092026672,0.6701939592647134,0.0003703270336000772
93,64,0.12,16,0.16711613974273878,0.6684645589709551,0.00037019179025762
93,64,0.12,17,0.1772778143308394,0.6673988304219836,0.00036996825384033827
93,64,0.12,18,0.1875643153430206,0.666895343441851,0.00036943628131227665
93,64,0.12,19,0.1980012006096232,0.6669514125797834,0.00036844951215915154
93,64,0.12,20,0.20859988173665714,0.6675196215573028,0.0003674577411403997
93,64,0.12,21,0.21935339154445815,0.6685055742307295,0.000366131876871557
93,64,0.12,22,0.2302916862548465,0.6699394509231898,0.00036486651755845956
93,64,0.12,23,0.24141109681607995,0.6717526172273528,0.00036350056019346204
93,64,0.12,24,0.2526997971699493,0.6738661257865313,0.00036180867421863934
93,64,0.12,25,0.26419774868425505,0.6763462366316928,0.0003600376266933499
93,64,0.12,26,0.27589719704974924,0.6791315619686135,0.0003582461290848517
93,64,0.12,27,0.2878161703061067,0.6822309222070676,0.0003562325725851542
93,64,0.12,28,0.2999709931832991,0.6856479844189693,0.0003539790509949396
93,64,0.12,29,0.31235436908025416,0.6893337800391814,0.00035151945318034845
93,64,0.12,30,0.3249871848049841,0.6933059942506329,0.00034888899097192344
93,64,0.12,31,0.33786623776084007,0.6975302973127021,0.0003459711455464145
93,64,0.12,32,0.35101344836327364,0.7020268967265473,0.00034290207318972426
93,64,0.12,33,0.3644175295649619,0.7067491482471987,0.0003396853863898929
93,64,0.12,34,0.378116249571777,0.7117482344880508,0.0003361007024312852
93,64,0.12,35,0.3921202494680331,0.7170198847415461,0.00033228014640398476
93,64,0.12,36,0.40642206493289573,0.722528115436259,0.00032828682682043667
93,64,0.12,37,0.4210456656761706,0.7282952054939167,0.00032397411194698276
93,64,0.12,38,0.43598878174035216,0.7342968955626983,0.00031928002914665814
93,64,0.12,39,0.4512767600053536,0.7405567343677598,0.0003143330215638696
93,64,0.12,40,0.46692606239529993,0.7470816998324799,0.0003091100006386809
93,64,0.12,41,0.4829459454256987,0.753866841640115,0.0003035512521590497
93,64,0.12,42,0.49934862663429036,0.7609121929665377,0.0002975745271379526
93,64,0.12,43,0.5161746186948833,0.7682598975923846,0.00029123637985381697
93,64,0.12,44,0.5334081480274679,0.7758663971308624,0.00028447029222772736
93,64,0.12,45,0.5510757433253467,0.7837521682849375,0.00027717620500550223
93,64,0.12,46,0.5692067156921007,0.791939778354227,0.0002694644235824164
93,64,0.12,47,0.5878010089967383,0.800409884591303,0.0002612710324887579
93,64,0.12,48,0.606889509936154,0.8091860132482053,0.00025266482509159085
93,64,0.12,49,0.6265018759530032,0.8182881645100449,0.0002432140256998195
93,64,0.12,50,0.6466193235526779,0.8276727341474276,0.00023320194754699504
93,64,0.12,51,0.6673302208633566,0.8374340026520554,0.00022294241303429745
93,64,0.12,52,0.6886634490211858,0.8475857834106901,0.0002114310162619604
93,64,0.12,53,0.710522559555737,0.8579895058786258,0.0001987822502065211
93,64,0.12,54,0.7330218794581963,0.8687666719504548,0.0001869275024614748
93,64,0.12,55,0.7564501003540234,0.880232844048318,0.00017352645595305194
